economy,country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,life_expectancy,infant_mortality,hospital_beds,population,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region,gdp_total,fdi_per_capita,health_index,education_index,environment_index,gender_index,development_index,development_category,life_expectancy_category,environment_category,gdp_category,gender_category
SAU,Saudi Arabia,2013,27865.47,2.95,0.44,5.6,76.5,8.5,2.31,27624004.0,99.378,93.017,3.511,100.0,0.0,0.454,99.058,19.817,19.868,9.0,1.002,60.5,West Asia,769755854741.88,15.928,0.883,96.197,33.171,13.562,88.939,Moderate,High,Poor,High Income,Very Poor
SAU,Saudi Arabia,2014,27805.49,4.02,0.19,5.877,77.1,7.9,2.34,28309273.0,100.768,98.85,3.511,100.0,0.0,0.454,99.057,20.278,19.868,8.0,1.002,64.714,West Asia,787153207308.77,6.712,0.898,99.809,33.17,13.716,90.895,Developed,High,Poor,High Income,Very Poor
SAU,Saudi Arabia,2015,23256.15,4.66,0.57,5.6,77.8,7.4,2.32,29816382.0,101.595,102.979,3.511,100.0,0.0,0.454,99.055,21.635,19.868,8.0,1.004,69.616,West Asia,693414252249.3,19.117,0.913,102.287,33.17,14.169,92.739,Developed,High,Poor,High Income,Very Poor
SAU,Saudi Arabia,2016,22267.72,1.7,3.19,5.6,78.4,6.9,2.31,30954198.0,103.421,105.492,3.511,99.9,0.0,0.454,99.053,22.866,19.868,8.0,0.956,74.879,West Asia,689279413888.56,103.055,0.929,104.456,33.169,14.563,94.572,Developed,High,Poor,High Income,Very Poor
SAU,Saudi Arabia,2017,23929.29,1.18,0.14,5.89,78.7,6.5,2.37,30977355.0,106.382,106.245,3.511,100.0,0.0,0.454,99.052,19.857,19.868,8.0,0.958,94.176,West Asia,741266111227.95,4.519,0.941,106.314,33.169,13.561,99.885,Developed,High,Poor,High Income,Very Poor
SAU,Saudi Arabia,2018,29360.07,3.23,1.37,6.029,78.8,6.1,2.48,30196281.0,105.802,106.376,3.511,99.9,0.0,0.454,99.05,21.824,19.868,8.0,0.978,93.31,West Asia,886564923899.67,45.37,0.952,106.089,33.168,14.223,99.587,Developed,High,Poor,High Income,Very Poor
SAU,Saudi Arabia,2019,29566.79,1.65,0.35,5.636,78.3,5.8,2.53,30063799.0,102.738,104.048,3.511,100.0,0.0,0.454,99.049,24.365,19.868,8.0,0.96,95.725,West Asia,888890031635.21,11.642,0.955,103.393,33.168,15.064,99.542,Developed,High,Poor,High Income,Very Poor
SAU,Saudi Arabia,2020,24338.83,-3.8,0.21,7.66,77.6,5.5,2.54,31552510.0,103.152,104.411,3.511,100.0,0.1,0.454,99.047,29.308,19.868,11.0,0.974,97.862,West Asia,767951176963.3,6.656,0.958,103.782,33.2,16.717,100.173,Highly Developed,High,Poor,High Income,Very Poor
SAU,Saudi Arabia,2021,31920.77,6.52,2.89,6.621,77.1,5.3,2.46,30784383.0,100.896,104.281,3.511,100.0,0.1,0.454,99.046,34.218,19.868,12.0,0.989,100.0,West Asia,982661209334.91,93.879,0.96,102.589,33.2,18.358,100.409,Highly Developed,High,Poor,High Income,Very Poor
SAU,Saudi Arabia,2022,38510.23,12.0,2.16,5.589,77.3,5.1,2.44,32175224.0,102.139,122.158,3.511,100.0,1.4,0.454,99.044,34.098,19.868,9.0,1.002,100.0,West Asia,1239075276541.52,67.132,0.969,112.148,33.633,18.323,102.798,Highly Developed,High,Poor,High Income,Very Poor
SAU,Saudi Arabia,2023,36156.85,0.54,1.87,4.008,78.7,4.9,2.41,33702731.0,98.475,90.055,5.115,100.0,1.4,0.454,99.042,34.278,19.868,7.0,1.002,100.0,West Asia,1218584589357.35,55.485,0.991,94.265,33.632,18.383,98.327,Developed,High,Poor,High Income,Very Poor
SGP,Singapore,2000,23852.84,9.04,16.15,3.7,78.0,3.0,1.56,4027887.0,104.091,76.957,3.321,100.0,0.3,25.393,100.0,52.122,4.301,17.0,0.996,36.0,Southeast Asia,96076544149.08,4009.546,1.113,90.524,41.898,19.14,81.631,Moderate,High,Moderate,High Income,Very Poor
SGP,Singapore,2001,21699.74,-1.07,18.94,3.76,78.3,2.8,1.56,4138012.0,104.091,76.957,3.542,100.0,0.6,25.502,100.0,52.55,11.765,16.0,0.996,41.67,Southeast Asia,89793784516.88,4577.077,1.14,90.524,42.034,21.77,83.048,Moderate,High,Moderate,High Income,Poor
SGP,Singapore,2002,22159.84,3.92,6.65,5.65,78.6,2.7,1.56,4175950.0,104.091,76.957,3.879,100.0,0.6,25.42,100.0,51.499,11.765,16.0,0.996,47.0,Southeast Asia,92538383848.0,1592.452,1.156,90.524,42.007,21.42,84.381,Moderate,High,Moderate,High Income,Poor
SGP,Singapore,2003,23730.38,4.55,17.46,5.93,79.0,2.5,1.56,4114826.0,104.091,76.957,3.982,100.0,0.6,25.082,100.0,52.266,15.957,15.0,0.996,53.838,Southeast Asia,97646384613.88,4243.193,1.19,90.524,41.894,23.073,86.09,Moderate,High,Moderate,High Income,Poor
SGP,Singapore,2004,27608.08,9.94,21.2,5.84,79.5,2.4,1.56,4166664.0,104.091,76.957,3.653,100.0,0.5,25.115,100.0,52.641,15.957,14.0,0.996,62.0,Southeast Asia,115033593045.12,5088.003,1.212,90.524,41.872,23.198,88.131,Moderate,High,Moderate,High Income,Poor
SGP,Singapore,2005,29961.32,7.37,15.11,5.59,80.0,2.3,1.56,4265762.0,104.091,76.957,3.196,100.0,0.5,25.22,100.0,53.705,15.957,14.0,0.996,61.0,Southeast Asia,127807860325.84,3542.157,1.235,90.524,41.907,23.553,87.881,Moderate,High,Moderate,High Income,Poor
SGP,Singapore,2006,33768.45,9.01,26.33,4.48,80.1,2.3,2.51,4401365.0,104.091,76.957,2.859,100.0,0.5,25.144,100.0,55.06,21.176,13.0,0.996,59.0,Southeast Asia,148627273934.25,5982.235,1.236,90.524,41.881,25.744,87.381,Moderate,Very High,Moderate,High Income,Poor
SGP,Singapore,2007,39432.89,9.02,26.16,3.9,80.4,2.3,2.4,4588599.0,104.091,76.957,2.947,100.0,0.5,25.212,100.0,53.634,24.468,12.0,0.996,69.9,Southeast Asia,180941719621.11,5701.087,1.239,90.524,41.904,26.366,90.106,Developed,Very High,Moderate,High Income,Poor
SGP,Singapore,2008,40008.57,1.86,7.02,3.96,80.8,2.3,2.31,4839396.0,104.091,76.957,2.765,100.0,0.5,25.136,100.0,56.089,24.468,11.0,0.996,69.0,Southeast Asia,193617313623.72,1450.594,1.243,90.524,41.879,27.184,89.881,Moderate,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2009,38926.81,0.13,12.07,5.86,81.2,2.2,2.26,4987573.0,104.091,76.957,3.01,100.0,0.5,25.24,100.0,55.628,23.404,10.0,0.996,69.0,Southeast Asia,194150306532.13,2420.015,1.267,90.524,41.913,26.676,89.881,Moderate,Very High,Moderate,High Income,Poor
SGP,Singapore,2010,47236.68,14.52,23.07,4.12,81.5,2.2,2.19,5076732.0,104.091,76.957,3.08,100.0,0.5,25.271,100.0,57.128,23.404,10.0,0.996,71.0,Southeast Asia,239807964929.76,4544.262,1.27,90.524,41.924,27.176,90.381,Developed,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2011,53891.46,6.21,17.6,3.89,81.7,2.2,2.14,5183688.0,104.091,76.957,3.031,100.0,0.5,24.839,100.0,57.787,22.222,10.0,0.996,71.0,Southeast Asia,279356514504.48,3395.266,1.272,90.524,41.78,27.002,90.381,Developed,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2012,55547.56,4.44,18.74,3.72,82.0,2.2,2.19,5312437.0,104.091,76.957,3.071,100.0,0.5,24.409,100.0,58.543,24.242,10.0,0.996,72.0,Southeast Asia,295092913003.72,3527.571,1.275,90.524,41.636,27.927,90.631,Developed,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2013,56967.43,4.82,20.93,3.86,82.2,2.2,2.19,5399162.0,104.091,76.957,2.854,100.0,0.6,24.016,100.0,58.607,24.242,9.0,0.996,80.902,Southeast Asia,307576383293.66,3876.528,1.277,90.524,41.539,27.948,92.856,Developed,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2014,57564.8,3.94,21.82,3.74,82.5,2.2,2.25,5469724.0,104.091,76.957,3.014,100.0,0.6,23.59,100.0,59.811,25.253,9.0,0.996,79.029,Southeast Asia,314863568115.2,3989.232,1.28,90.524,41.397,28.687,92.388,Developed,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2015,55645.61,2.98,22.65,3.79,82.7,2.2,2.4,5535002.0,104.091,76.957,2.992,100.0,0.7,23.232,100.0,61.305,23.913,8.0,0.996,79.013,Southeast Asia,307998562641.22,4092.139,1.282,90.524,41.311,28.738,92.384,Developed,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2016,57005.59,3.75,20.38,4.08,82.8,2.2,2.5,5607283.0,100.773,107.746,2.945,100.0,0.7,22.97,100.0,61.313,23.762,8.0,0.996,84.452,Southeast Asia,319646475711.97,3634.559,1.283,104.26,41.223,28.69,97.178,Developed,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2017,61236.25,4.48,29.67,4.2,83.1,2.1,2.49,5612253.0,100.627,107.473,2.879,100.0,0.7,22.626,100.0,60.807,23.0,8.0,0.995,84.452,Southeast Asia,343673327771.25,5286.647,1.307,104.05,41.109,28.267,97.126,Developed,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2018,66881.61,3.45,22.12,3.613,83.3,2.1,2.58,5638676.0,100.262,105.745,2.857,100.0,0.8,22.311,100.0,60.889,23.0,8.0,0.996,88.166,Southeast Asia,377123729148.36,3922.907,1.309,103.004,41.037,28.295,97.792,Developed,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2019,65952.04,1.31,28.33,3.1,83.6,2.0,2.69,5703569.0,100.693,104.622,2.73,100.0,0.9,21.997,100.0,61.822,23.0,7.0,0.997,88.949,Southeast Asia,376162010830.76,4967.065,1.336,102.658,40.966,28.606,97.902,Developed,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2020,61410.08,-3.81,22.84,4.1,83.5,1.9,2.77,5685807.0,100.536,103.116,2.687,100.0,0.9,21.685,100.0,61.72,29.474,13.0,0.996,92.004,Southeast Asia,349165862734.56,4017.02,1.361,101.826,40.862,30.73,98.458,Developed,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2021,80056.13,9.76,33.3,4.64,83.1,1.9,2.84,5453566.0,99.875,102.951,2.825,100.0,1.1,21.435,100.0,64.409,29.808,20.0,0.996,96.925,Southeast Asia,436591388659.58,6106.096,1.357,101.413,40.845,31.738,99.584,Developed,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2022,90299.07,4.11,29.41,3.591,82.9,1.8,2.83,5637022.0,99.578,103.01,2.489,100.0,30.15,21.184,100.0,62.921,29.126,34.0,0.996,95.954,Southeast Asia,509017844169.54,5217.294,1.385,101.294,50.445,31.014,99.312,Developed,Very High,Moderate,Very High Income,Poor
SGP,Singapore,2023,85412.23,1.82,26.21,3.444,82.9,1.7,2.81,5917648.0,100.245,103.083,2.148,100.0,30.15,20.933,100.0,63.299,29.126,6.0,0.996,94.285,Southeast Asia,505439512035.04,4429.125,1.417,101.664,50.361,31.14,98.987,Developed,Very High,Moderate,Very High Income,Poor
SYR,Syrian Arab Republic,2000,1138.19,0.68,1.43,9.587,70.9,20.8,1.4,16637888.0,102.303,43.712,3.511,93.4,2.0,2.351,91.616,20.887,10.4,31.0,0.923,0.182,West Asia,18937077742.72,85.948,0.757,73.008,31.989,10.737,64.551,Developing,High,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2001,1186.83,1.05,0.54,11.63,71.3,20.1,1.4,17051338.0,103.4,44.839,4.546,93.1,2.1,2.384,91.759,20.241,10.4,29.0,0.925,0.354,West Asia,20237039478.54,31.669,0.763,74.12,32.081,10.522,64.833,Developing,High,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2002,1183.25,3.95,0.56,10.94,71.7,19.5,1.38,17468332.0,104.69,46.175,5.27,86.6,1.6,2.416,91.9,19.616,10.4,26.0,0.931,2.093,West Asia,20669403839.0,32.058,0.768,75.432,31.972,10.316,64.006,Developing,High,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2003,1220.18,7.2,0.73,10.28,72.2,18.9,1.49,17889296.0,113.069,60.37,6.481,92.6,1.9,2.452,92.039,19.01,12.0,24.0,0.947,3.398,West Asia,21828161193.28,40.807,0.775,86.72,32.13,10.652,68.689,Developing,High,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2004,1368.11,6.9,1.1,9.513,72.5,18.5,1.49,18336875.0,114.181,63.215,5.371,92.3,2.6,2.485,92.177,17.747,12.0,22.0,0.955,4.322,West Asia,25086862056.25,59.988,0.779,88.698,32.421,10.234,69.374,Developing,High,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2005,1533.9,6.22,1.73,8.81,72.8,18.1,1.28,18814091.0,116.219,66.246,3.511,92.0,2.1,2.517,92.313,16.538,12.0,21.0,0.964,5.648,West Asia,28858934184.9,91.952,0.783,91.232,32.31,9.834,70.298,Moderate,High,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2006,1718.78,5.05,1.95,8.17,73.0,17.9,1.47,19637022.0,116.518,67.493,5.28,99.5,1.8,2.549,92.447,15.388,12.0,20.0,0.972,7.833,West Asia,33751720673.16,99.302,0.786,92.006,32.265,9.453,72.946,Moderate,High,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2007,1937.61,5.67,3.07,8.42,73.3,17.7,1.47,20884125.0,115.951,68.072,4.865,91.5,1.5,2.582,92.579,14.214,12.0,19.0,0.983,11.5,West Asia,40465289441.25,147.002,0.789,92.012,32.22,9.066,71.898,Moderate,High,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2008,2429.12,4.48,2.79,10.94,73.4,17.6,1.54,21636564.0,115.695,68.491,4.595,91.3,1.2,2.614,92.71,13.703,12.4,20.0,0.987,14.0,West Asia,52557810343.68,128.948,0.791,92.093,32.175,9.03,72.526,Moderate,High,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2009,2462.2,5.91,4.75,8.14,73.5,17.6,1.51,21976969.0,115.827,69.707,5.13,91.1,0.9,2.647,92.839,13.21,12.4,19.0,0.989,17.3,West Asia,54111693071.8,216.135,0.792,92.767,32.129,8.866,73.502,Moderate,High,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2010,2730.61,5.19,2.39,8.61,73.5,17.6,1.54,22482421.0,116.733,70.832,3.511,92.7,1.4,2.68,92.966,12.979,12.4,19.0,0.986,20.7,West Asia,61390723606.81,106.305,0.792,93.782,32.349,8.788,75.037,Moderate,High,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2011,2952.14,2.85,1.19,8.626,72.3,18.8,1.55,22878098.0,119.229,72.3,3.511,91.5,1.6,2.712,93.014,14.934,12.4,21.0,0.984,22.5,West Asia,67539348229.72,52.015,0.776,95.764,32.442,9.439,75.695,Moderate,High,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2012,1897.66,-26.34,1.58,13.8,66.2,23.7,1.53,22759763.0,120.193,73.137,3.511,90.7,2.0,2.745,93.067,13.499,12.0,22.0,0.984,24.3,West Asia,43190291854.58,69.421,0.704,96.665,32.604,8.828,76.183,Moderate,Moderate,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2013,985.89,-26.3,1.58,14.5,65.1,25.0,1.52,21666917.0,72.352,47.581,3.511,90.4,3.1,2.778,93.124,13.03,12.0,25.0,0.982,26.2,West Asia,21361196801.13,72.922,0.691,59.966,33.001,8.671,67.423,Developing,Moderate,Poor,Low Income,Very Poor
SYR,Syrian Arab Republic,2014,1060.59,-10.31,1.58,14.782,65.5,24.7,1.5,20273659.0,98.475,90.055,3.511,90.2,2.7,2.81,93.185,12.812,12.0,25.0,1.002,28.09,West Asia,21502039998.81,77.934,0.695,94.265,32.898,8.605,76.435,Moderate,Moderate,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2015,847.73,-4.18,1.58,14.244,63.3,25.6,1.47,19424618.0,98.475,90.055,3.511,90.0,0.6,2.843,93.331,12.729,12.4,24.0,1.002,29.98,West Asia,16466831417.14,81.34,0.672,94.265,32.258,8.71,76.894,Moderate,Moderate,Poor,Low Income,Very Poor
SYR,Syrian Arab Republic,2016,656.35,-6.41,1.58,13.798,65.2,23.9,1.46,19193834.0,98.475,90.055,3.511,89.8,1.3,2.843,93.474,12.802,13.2,23.0,1.002,31.87,West Asia,12597872945.9,82.318,0.694,94.265,32.539,9.001,77.352,Moderate,Moderate,Poor,Low Income,Very Poor
SYR,Syrian Arab Republic,2017,851.5,-0.72,1.58,13.603,65.7,24.5,1.4,19224668.0,98.475,90.055,3.511,89.6,1.1,2.843,93.614,12.939,13.2,23.0,1.002,32.7,West Asia,16369804802.0,82.186,0.698,94.265,32.519,9.047,77.545,Moderate,Moderate,Poor,Low Income,Very Poor
SYR,Syrian Arab Republic,2018,1098.07,1.39,1.58,13.505,67.4,24.5,1.26,19577845.0,98.475,90.055,3.511,86.0,0.9,2.843,93.751,13.137,13.2,21.0,1.002,33.77,West Asia,21497844259.15,80.703,0.715,94.265,32.498,9.113,76.946,Moderate,Moderate,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2019,1109.54,1.22,1.58,13.369,71.0,21.5,1.26,20353534.0,98.475,90.055,3.511,89.2,1.0,2.843,93.884,13.39,13.2,24.0,1.002,34.65,West Asia,22583060114.36,77.628,0.757,94.265,32.576,9.197,78.0,Moderate,High,Poor,Lower Middle,Very Poor
SYR,Syrian Arab Republic,2020,572.36,-0.7,1.58,15.179,71.9,20.4,1.39,21049429.0,70.377,39.073,3.511,89.0,1.1,2.843,94.014,12.668,11.2,23.0,1.002,41.24,West Asia,12047851182.44,75.061,0.768,54.725,32.652,8.29,69.745,Developing,High,Poor,Low Income,Very Poor
SYR,Syrian Arab Republic,2021,663.61,1.85,1.58,14.887,72.4,19.7,1.43,21628839.0,68.559,39.46,3.511,88.8,1.1,2.843,94.054,12.824,11.2,30.0,1.002,41.24,West Asia,14353113848.79,73.051,0.775,54.01,32.666,8.342,69.526,Developing,High,Poor,Low Income,Very Poor
SYR,Syrian Arab Republic,2022,1051.67,0.73,1.58,13.245,72.8,19.5,2.1,22462173.0,72.13,39.627,3.511,89.0,1.4,2.843,94.078,13.02,11.2,21.0,1.002,41.24,West Asia,23622793478.91,70.34,0.779,55.878,32.774,8.407,70.049,Moderate,High,Poor,Lower Middle,Very Poor
THA,Thailand,2000,2005.98,4.46,2.66,2.389,71.2,18.5,2.16,63007815.0,104.091,76.957,5.253,82.1,21.8,37.186,93.777,65.596,4.813,49.0,0.996,3.689,Southeast Asia,126392416733.7,42.217,0.766,90.524,50.921,23.802,67.523,Developing,High,Moderate,Lower Middle,Poor
THA,Thailand,2001,1889.93,3.44,4.21,2.6,71.5,17.7,2.16,63651141.0,95.334,64.028,4.818,90.4,19.9,37.397,94.141,65.255,9.2,47.0,0.977,5.556,Southeast Asia,120296200910.13,66.142,0.771,79.681,50.479,25.144,67.444,Developing,High,Moderate,Lower Middle,Poor
THA,Thailand,2002,2089.75,6.15,2.49,1.82,71.8,16.9,2.09,64266437.0,96.07,65.546,3.865,91.0,19.9,37.607,94.5,65.107,9.2,44.0,0.985,7.531,Southeast Asia,134300786720.75,38.745,0.777,80.808,50.669,25.097,68.46,Developing,High,Moderate,Lower Middle,Poor
THA,Thailand,2003,2347.54,7.19,3.44,1.54,72.1,16.1,2.08,64868166.0,104.091,76.957,3.726,91.6,20.2,37.817,94.854,64.99,9.2,42.0,0.996,9.299,Southeast Asia,152280614411.64,53.031,0.783,90.524,50.957,25.062,71.569,Moderate,High,Moderate,Lower Middle,Poor
THA,Thailand,2004,2641.56,6.29,3.39,1.51,72.1,15.4,2.04,65452047.0,97.963,67.444,4.031,92.2,19.9,38.028,95.204,64.808,8.83,44.0,1.013,10.677,Southeast Asia,172895509273.32,51.794,0.786,82.703,51.044,24.884,70.196,Moderate,High,Moderate,Lower Middle,Poor
THA,Thailand,2005,2867.7,4.19,4.34,1.35,72.9,14.8,2.01,66017420.0,98.467,71.826,3.939,92.8,20.1,38.238,95.539,65.23,10.6,40.0,1.003,15.026,Southeast Asia,189318155334.0,65.74,0.797,85.146,51.292,25.611,72.128,Moderate,High,Moderate,Lower Middle,Poor
THA,Thailand,2006,3331.32,4.97,4.02,1.22,73.3,14.2,2.02,66567687.0,98.436,71.63,4.05,99.1,20.5,38.449,95.868,64.281,8.678,38.0,1.016,17.161,Southeast Asia,221758267056.84,60.39,0.803,85.033,51.606,24.658,74.29,Moderate,High,Moderate,Lower Middle,Poor
THA,Thailand,2007,3918.53,5.44,3.28,1.18,73.8,13.6,2.07,67102394.0,97.831,75.781,3.603,94.1,21.6,38.659,96.192,64.808,11.74,38.0,1.024,20.03,Southeast Asia,262942743960.82,48.881,0.812,86.806,52.15,25.857,74.282,Moderate,High,Moderate,Lower Middle,Poor
THA,Thailand,2008,4309.14,1.73,2.94,1.18,74.2,13.1,1.86,67619830.0,96.535,75.208,3.509,94.8,22.6,38.869,96.509,64.867,11.667,37.0,1.024,18.2,Southeast Asia,291383314246.2,43.478,0.818,85.872,52.659,25.853,73.845,Moderate,High,Moderate,Lower Middle,Poor
THA,Thailand,2009,4135.44,-0.69,2.28,1.49,74.7,12.6,1.73,68121080.0,93.519,76.601,3.862,99.0,22.8,39.08,96.82,64.659,13.319,37.0,1.029,20.1,Southeast Asia,281710639075.2,33.47,0.826,85.06,52.9,26.336,75.245,Moderate,High,Moderate,Lower Middle,Poor
THA,Thailand,2010,4973.86,7.51,4.32,0.622,75.0,12.2,1.96,68579447.0,89.249,78.394,3.508,99.7,22.8,39.29,97.124,63.685,13.319,37.0,1.027,22.4,Southeast Asia,341104568255.42,62.993,0.832,83.822,53.071,26.01,75.761,Moderate,High,Moderate,Lower Middle,Poor
THA,Thailand,2011,5373.62,0.84,0.67,0.66,75.3,11.7,2.09,69007208.0,95.653,86.989,4.806,99.3,23.0,39.286,97.408,65.806,15.8,37.0,1.029,23.67,Southeast Asia,370818513052.96,9.709,0.838,91.321,53.231,27.545,77.925,Moderate,High,Moderate,Upper Middle,Poor
THA,Thailand,2012,5725.53,7.24,3.24,0.58,75.6,11.3,2.12,69436098.0,96.498,85.537,4.537,99.1,23.6,39.281,97.686,65.071,15.8,36.0,1.027,26.46,Southeast Asia,397558462181.94,46.662,0.844,91.018,53.522,27.299,78.566,Moderate,High,Moderate,Upper Middle,Poor
THA,Thailand,2013,6018.08,2.69,3.79,0.249,76.0,11.0,2.17,69845114.0,97.184,83.855,4.124,99.4,23.2,39.276,97.959,61.78,15.8,35.0,1.037,28.94,Southeast Asia,420333483661.12,54.263,0.851,90.52,53.478,26.206,79.205,Moderate,High,Moderate,Upper Middle,Poor
THA,Thailand,2014,5801.2,0.98,1.22,0.576,76.3,10.6,2.14,70216367.0,103.479,123.525,3.919,99.5,24.4,39.271,98.229,61.447,6.091,34.0,1.038,34.886,Southeast Asia,407339188240.4,17.375,0.857,113.502,53.967,22.859,86.529,Moderate,High,Moderate,Upper Middle,Poor
THA,Thailand,2015,5688.85,3.13,2.22,0.597,76.6,10.3,2.13,70540795.0,103.333,124.331,3.864,99.6,22.6,39.267,98.495,61.068,6.091,34.0,0.954,39.316,Southeast Asia,401296001635.75,31.471,0.863,113.832,53.454,22.704,87.811,Moderate,High,Moderate,Upper Middle,Poor
THA,Thailand,2016,5833.58,3.44,0.84,0.688,76.8,10.0,2.0,70859841.0,104.941,122.563,3.768,99.9,22.4,39.181,98.756,60.17,6.091,34.0,1.0,47.505,Southeast Asia,413366551260.78,11.854,0.868,113.752,53.446,22.42,89.978,Moderate,High,Moderate,Upper Middle,Poor
THA,Thailand,2017,6413.09,4.18,1.82,0.83,77.0,9.6,2.12,71160187.0,101.864,79.506,3.465,99.9,22.2,39.11,99.014,59.351,4.8,34.0,0.994,52.892,Southeast Asia,456356683647.83,25.576,0.874,90.685,53.441,21.715,85.623,Moderate,High,Moderate,Upper Middle,Poor
THA,Thailand,2018,7099.78,4.22,2.71,0.765,77.2,9.4,2.1,71376079.0,102.014,80.605,3.198,99.8,23.7,39.04,99.245,59.569,5.285,34.0,1.02,56.818,Southeast Asia,506754458162.62,37.968,0.878,91.31,53.995,21.958,86.793,Moderate,High,Moderate,Upper Middle,Poor
THA,Thailand,2019,7605.7,2.11,1.02,0.716,77.2,9.1,2.21,71522271.0,103.012,81.721,3.022,99.9,23.9,38.969,99.429,58.9,16.2,34.0,0.996,66.652,Southeast Asia,543976936544.7,14.261,0.882,92.366,54.099,25.365,89.587,Moderate,High,Moderate,Upper Middle,Poor
THA,Thailand,2020,6985.64,-6.05,-0.86,1.099,77.3,8.8,2.32,71641484.0,103.86,82.367,3.153,100.0,20.9,38.899,99.488,59.106,15.746,36.0,0.996,77.844,Southeast Asia,500461616289.76,-12.004,0.887,93.114,53.096,25.283,92.611,Developed,High,Moderate,Upper Middle,Poor
THA,Thailand,2021,7057.21,1.55,3.04,1.215,77.6,8.5,2.34,71727332.0,103.62,84.664,2.982,100.0,19.0,38.828,99.951,59.18,15.746,38.0,1.013,85.27,Southeast Asia,506194844663.72,42.383,0.894,94.142,52.593,25.313,94.841,Developed,High,Moderate,Upper Middle,Poor
THA,Thailand,2022,6909.35,2.58,2.39,0.94,75.3,8.3,2.39,71735329.0,104.833,88.066,2.612,99.9,30.15,38.758,100.0,59.576,15.746,112.0,1.028,87.977,Southeast Asia,495644495426.15,33.317,0.873,96.45,56.303,25.45,96.082,Developed,High,Good,Upper Middle,Poor
THA,Thailand,2023,7195.1,2.02,2.0,0.733,76.4,8.0,2.39,71702435.0,102.575,93.336,2.521,100.0,30.15,38.687,100.0,60.311,18.838,34.0,0.996,89.535,Southeast Asia,515906190068.5,27.893,0.889,97.956,56.279,26.715,96.873,Developed,High,Good,Upper Middle,Poor
TJK,Tajikistan,2000,136.93,8.32,2.74,4.15,63.5,62.2,6.44,6284735.0,96.762,71.967,2.329,98.5,62.4,2.929,55.473,44.394,15.0,58.0,0.888,0.049,Central Asia,860568763.55,435.977,0.651,84.364,40.267,20.094,59.597,Developing,Moderate,Moderate,Low Income,Poor
TJK,Tajikistan,2001,168.68,9.58,0.88,3.75,64.2,57.5,6.3,6407377.0,95.684,73.853,2.377,98.6,64.1,2.929,56.948,44.397,12.698,58.0,0.871,0.051,Central Asia,1080796352.36,137.342,0.659,84.768,41.326,19.322,60.092,Developing,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2002,186.95,10.8,2.95,3.95,64.9,53.0,6.19,6531669.0,96.399,75.808,2.776,99.0,64.2,2.929,58.431,44.4,12.698,48.0,0.876,0.055,Central Asia,1221095519.55,451.646,0.668,86.104,41.853,19.325,60.897,Developing,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2003,233.58,11.0,2.03,3.85,65.9,48.7,6.04,6658575.0,97.455,78.081,2.421,100.0,64.6,2.929,59.921,44.404,12.698,39.0,0.881,0.065,Central Asia,1555309948.5,304.87,0.68,87.768,42.483,19.328,61.938,Developing,Moderate,Moderate,Low Income,Very Poor
TJK,Tajikistan,2004,305.75,10.3,13.1,3.45,66.6,44.8,5.97,6790547.0,96.886,79.294,2.772,98.5,61.4,2.929,61.418,41.766,12.698,36.0,0.887,0.077,Central Asia,2076209745.25,1929.152,0.688,88.09,41.916,18.45,62.021,Developing,Moderate,Moderate,Low Income,Very Poor
