economy,Country,year,gdp_per_capita,gdp_growth,fdi_inflows,unemployment,poverty_headcount,gini_index,life_expectancy,infant_mortality,hospital_beds,population,literacy_rate,school_enrolment_primary,school_enrolment_secondary,education_expenditure,electricity_access,renewable_energy,forest_area,clean_water_access,female_labour,female_literacy,women_parliament,maternal_mortality,gender_parity,internet_users,sub_region
PRK,"Korea, Dem. People's Rep.",YR2012,,,,3.542,,,71.317,20.6,13.2,25211728.0,,,,,33.6,15.4,51.4901586246989,96.2883252948552,77.61,,15.5749636098981,76.0,,0.0,East Asia
PRK,"Korea, Dem. People's Rep.",YR2013,,,,3.567,,,71.867,19.3,,25329451.0,,,,,35.7,20.8,51.313844365086,95.9284725238966,77.582,,15.5749636098981,75.0,,,East Asia
PRK,"Korea, Dem. People's Rep.",YR2014,,,,3.509,,,72.451,18.2,,25451262.0,,,,,37.8,18.5,51.137530105473,95.5706751338568,77.556,,16.3027656477438,73.0,,,East Asia
PRK,"Korea, Dem. People's Rep.",YR2015,,,,3.523,,,72.825,17.2,,25575350.0,,,94.2515411376953,,40.0,22.6,50.96121584586,95.2148802388595,77.608,,16.3027656477438,72.0,,,East Asia
PRK,"Korea, Dem. People's Rep.",YR2016,,,,3.574,,,72.971,16.5,,25698326.0,,,,,42.1,24.0,50.7848185366664,94.8621018158696,77.484,,16.3027656477438,71.0,,,East Asia
PRK,"Korea, Dem. People's Rep.",YR2017,,,,3.498,,,73.034,15.4,,25817709.0,,,,,44.2,10.2,50.6104144174072,94.5124525053213,77.622,,16.3027656477438,70.0,,,East Asia
PRK,"Korea, Dem. People's Rep.",YR2018,,,,3.409,,,73.02,14.8,12.8,25931147.0,,92.0648422241211,,,46.3,11.9,50.436010298148,94.166236701267,77.788,,16.3027656477438,69.0,,,East Asia
PRK,"Korea, Dem. People's Rep.",YR2019,,,,3.439,,,72.928,14.3,,26037632.0,,,,,48.4,10.0,50.2533012208288,93.8236874339691,77.787,,17.6128093158661,66.0,,,East Asia
PRK,"Korea, Dem. People's Rep.",YR2020,,,,3.624,,,72.783,14.1,,26136312.0,,,,,50.5,11.2,50.0788971015696,93.8438447876847,76.306,,17.6128093158661,66.0,,,East Asia
PRK,"Korea, Dem. People's Rep.",YR2021,,,,3.692,,,73.437,14.1,,26232534.0,,,,,52.6,14.7,49.9044929823104,93.8651377109975,76.483,,17.6128093158661,72.0,,,East Asia
PRK,"Korea, Dem. People's Rep.",YR2022,,,,3.457,,,73.641,14.3,,26328845.0,,,,,54.7,,49.7300888630512,93.8875010138071,77.693,,17.6128093158661,67.0,,,East Asia
PRK,"Korea, Dem. People's Rep.",YR2023,,,,3.463,,,73.642,14.5,,26418204.0,,,,,57.5,,49.5507017689561,93.9109177513255,77.724,,17.6128093158661,67.0,,,East Asia
PSE,West Bank and Gaza,YR2000,1476.17185000238,-8.5555726838292,1.43744162248919,10.625,,,70.298,26.4,1.19,2922153.0,,97.3344573974609,76.0071334838867,,99.7,17.5,1.50830564784053,92.3932690944566,12.402,,,59.0,1.02509999275208,1.11131,West Asia
PSE,West Bank and Gaza,YR2001,1335.55319529359,-9.31108114182962,0.478966972250668,21.493,,,69.75,25.5,1.37,2997784.0,,97.6895980834961,78.0870895385742,,99.1,17.1,1.52275747508306,92.8828468337993,10.04,,,60.0,1.03880000114441,1.83685,West Asia
PSE,West Bank and Gaza,YR2002,1156.21747345769,-12.4883821798129,0.265481748129816,27.465,,,70.88,24.8,1.38,3075373.0,,97.2542495727539,80.3683166503906,,99.2,21.8,1.53720930232558,93.3711212063226,10.064,,,58.0,1.03263998031616,3.10009,West Asia
PSE,West Bank and Gaza,YR2003,1257.69857009689,14.0156476793996,0.324395161290323,23.004,,,70.967,24.0,1.25,3154969.0,,96.5637435913086,83.0590972900391,,99.1,21.7,1.55166112956811,93.8579862818772,12.504,,,56.0,1.03024005889893,4.13062,West Asia
PSE,West Bank and Gaza,YR2004,1422.19088643544,21.9244861205987,0.445786535161087,23.215,1.8,34.0,71.094,23.3,1.25,3236626.0,92.4800033569336,93.6227035522461,86.8646087646484,,99.5,23.1,1.56611295681063,94.343564925414,12.864,88.7699966430664,,55.0,1.02821004390717,4.4009,West Asia
PSE,West Bank and Gaza,YR2005,1543.70141392774,11.2906511829271,0.707064400959869,20.016,1.3,34.7,72.004,22.6,1.3,3320396.0,,92.9911575317383,88.3457794189453,,99.6,22.8,1.58056478405316,94.8277543650199,12.78,,,52.0,1.02751994132996,16.005,West Asia
PSE,West Bank and Gaza,YR2006,1570.10439962728,-0.996556103477076,0.347548940784922,19.014,0.5,34.0,71.831,21.8,1.34,3406334.0,93.4499969482422,91.143928527832,90.0953369140625,,99.7,18.1,1.59501661129568,95.3106208970364,13.495,89.7600021362305,,51.0,1.0385799407959,18.41,West Asia
PSE,West Bank and Gaza,YR2007,1664.24571669276,3.78828152085981,0.33694998022594,18.282,2.9,35.6,72.064,21.1,1.34,3494496.0,93.7600021362305,90.8438262939453,90.4300994873047,,98.8,20.5,1.60946843853821,95.7922178892891,15.021,90.3499984741211,,49.0,1.04088997840881,21.176,West Asia
PSE,West Bank and Gaza,YR2008,2035.20234121766,7.42918225547835,0.70458524841322,22.913,,,72.204,20.4,1.28,3591977.0,94.0100021362305,91.2150421142578,89.9040603637695,,99.8,20.1,1.62392026578073,96.2724627426521,14.706,90.75,,49.0,1.04363000392914,24.358,West Asia
PSE,West Bank and Gaza,YR2009,2191.78178736868,8.59349087893864,3.7160419011341,20.452,0.6,34.5,72.306,19.7,2.19,3689099.0,94.4300003051758,91.4870910644531,90.0118637084961,,99.9,16.5,1.63837209302326,96.7516575429854,14.582,91.4800033569336,,48.0,1.04209005832672,32.23,West Asia
PSE,West Bank and Gaza,YR2010,2557.07562356699,5.77736205629419,1.85860711452246,21.416,0.6,35.3,73.302,19.0,1.3,3786161.0,94.7200012207031,92.4950752375136,89.1773371332236,6.19167995452881,99.9,14.1,1.65282392026578,97.2297787451688,14.033,91.8499984741211,,42.0,1.04223001003265,37.4,West Asia
PSE,West Bank and Gaza,YR2011,2880.79843707909,9.60080848913594,2.13515604683715,17.597,0.4,34.4,73.557,18.4,1.3,3882986.0,95.0299987792969,93.2215373459028,88.2808414383622,5.33527994155884,99.7,15.4,1.65913621262458,97.706730631295,15.625,92.25,,39.0,1.0587500333786,41.08,West Asia
PSE,West Bank and Gaza,YR2012,3067.43872735614,6.09645656326154,0.515918270255689,19.202,,,73.722,17.7,1.3,3979998.0,95.6699981689453,94.7061306249874,88.0041466962408,4.74210977554321,99.8,12.2,1.66544850498339,98.182466002808,16.169,93.2200012207031,,36.0,1.05104005336761,43.4,West Asia
PSE,West Bank and Gaza,YR2013,3315.29753909282,4.69856986552234,1.40253913684002,19.894,,,74.14,17.1,1.25,4076708.0,96.0500030517578,94.7726406972161,87.7419851728182,4.89467000961304,99.9,11.7,1.67176079734219,98.5793947721918,15.829,93.7699966430664,,32.0,1.0599000453949,46.6,West Asia
PSE,West Bank and Gaza,YR2014,3352.11259506043,-0.157866650855297,1.14163752860063,20.526,,,72.781,17.6,1.31,4173398.0,96.2099990844727,96.0595015055566,87.618042824034,,99.9,10.8,1.678073089701,98.968060270875,16.563,94.0999984741211,,29.0,1.05620002746582,53.6652,West Asia
PSE,West Bank and Gaza,YR2015,3272.15432360708,3.72129967114788,0.751035803856381,23.005,,,74.577,15.8,1.28,4270092.0,96.4800033569336,96.3706500890533,88.3909219114319,4.66321992874146,99.9,11.0,1.6843853820598,99.2037493504784,17.998,94.5299987792969,,26.0,1.05896997451782,56.7,West Asia
PSE,West Bank and Gaza,YR2016,3527.61382413178,8.86461881995935,1.92447798073354,23.939,1.4,33.7,74.917,15.2,1.28,4367088.0,96.7200012207031,96.5069849798254,88.6612882360835,4.98296022415161,100.0,12.3,1.6843853820598,99.3094975837185,17.435,94.8899993896484,,23.0,1.060879945755,59.9,West Asia
PSE,West Bank and Gaza,YR2017,3620.36048715937,1.41936756294787,1.14056698202946,25.677,,,75.216,14.7,1.32,4454805.0,96.9199981689453,97.5735629387144,89.7461522132674,4.72153997421265,99.9,10.5,1.6843853820598,99.2241825771885,17.665,95.2799987792969,,21.0,1.05642998218536,63.3,West Asia
PSE,West Bank and Gaza,YR2018,3562.33094270256,1.22707737782703,1.29446294401352,26.256,,,75.38,14.1,1.33,4569087.0,97.2200012207031,96.5580534271123,89.6454662001111,,100.0,12.7,1.6843853820598,99.1372582782546,17.665,95.7399978637695,,19.0,1.06175994873047,64.4,West Asia
PSE,West Bank and Gaza,YR2019,3656.85827137011,1.36268746558062,0.769720046510608,25.34,,,75.811,13.6,1.29,4685306.0,97.379997253418,95.6166576244839,90.3135207321564,,100.0,13.9,1.6843853820598,99.0486719868248,18.383,95.9100036621094,,18.0,1.05812001228333,70.6226,West Asia
PSE,West Bank and Gaza,YR2020,3233.56863835858,-11.3184661065134,0.513433766585376,25.895,,,74.998,13.2,1.28,4803269.0,97.5100021362305,94.653084809438,90.2544056722155,,100.0,15.0,1.6843853820598,98.9584055042094,16.431,96.1999969482422,,20.0,1.05884003639221,76.01,West Asia
PSE,West Bank and Gaza,YR2021,3678.63565662194,7.01198227592003,1.95194132723981,26.39,,,73.89,12.8,1.49,4922749.0,97.6857135394122,92.7029909386815,91.0094011735985,5.43442010879517,100.0,15.4,1.68298755186722,98.8663957531696,17.545,96.5763871475339,,29.0,1.05481994152069,82.1783,West Asia
PSE,West Bank and Gaza,YR2022,3799.95527015163,4.08276027347105,1.62179695015304,24.42,,,76.662,12.3,1.3,5043612.0,97.8399963378906,91.451637200506,90.1364802874113,,100.0,15.4,1.68298755186722,98.7809438464901,18.934,96.7200012207031,,17.0,,88.6469,West Asia
PSE,West Bank and Gaza,YR2023,3455.02852911712,-4.55580428525744,0.580098297204125,,2.1,36.4,65.17,14.3,,5165775.0,,91.4422361153306,89.1210984011759,,100.0,,1.68298755186722,98.7763586678986,,,,16.0,,86.6377,West Asia
QAT,Qatar,YR2000,27535.182940934,8.02812545191884,1.41667543235467,0.87,,,75.25,10.4,2.08,644989.0,,,,3.72598004341125,100.0,0.1,0.0,99.9029247892536,48.853,,,11.0,1.03357994556427,4.86368,West Asia
QAT,Qatar,YR2001,25870.7991864314,3.89818666233907,1.68498245614035,0.87,,,75.486,10.0,2.12,677925.0,,94.3836669921875,87.8413467407227,3.20019006729126,100.0,0.1,0.0,99.9029247892536,49.246,,,12.0,1.06112003326416,6.17027,West Asia
QAT,Qatar,YR2002,27226.6593510117,7.18215168021513,3.2221054423699,0.87,,,75.766,9.6,2.05,711205.0,,95.1474914550781,87.4843902587891,3.84656000137329,100.0,0.1,0.0,99.9029247892536,49.253,,,11.0,0.996140003204346,10.2261,West Asia
QAT,Qatar,YR2003,31602.470865136,3.71995867654906,2.65541575709466,0.87,,,76.097,9.3,1.97,744682.0,,96.9064788818359,88.7019805908203,3.37393999099731,100.0,0.0,0.0,99.9029247892536,49.618,,,11.0,0.944350004196167,19.2423,West Asia
QAT,Qatar,YR2004,41035.5008380177,19.2189153397893,3.77817958307362,0.87,,,76.484,9.0,2.0,773332.0,88.9599990844727,93.3679122924805,90.0552520751953,3.46258997917175,100.0,0.0,0.0,99.9029247892536,47.904,88.6100006103516,,11.0,0.904500007629395,20.7016,West Asia
QAT,Qatar,YR2005,53949.6764091147,7.49275848279068,5.61413033419499,0.87,,,76.909,8.7,2.01,825408.0,,96.1018829345703,90.0544815063477,3.97187995910644,100.0,0.0,0.0,99.9029247892536,47.704,,,11.0,0.940699994564056,24.7335,West Asia
QAT,Qatar,YR2006,62582.4453138755,26.1702456703032,5.74881210770224,0.87,,,77.323,8.4,2.2,972831.0,,94.6122207641602,91.3522491455078,,100.0,0.1,0.0,99.9029247892536,47.426,,0.0,10.0,1.0351300239563,28.9741,West Asia
QAT,Qatar,YR2007,65954.3419525051,17.9856568160263,5.89621991232182,0.52,,,77.741,8.1,1.68,1208595.0,93.0800018310547,98.2639617919922,91.991569519043,,100.0,0.1,0.0,99.9029247892536,49.405,90.4400024414062,0.0,9.0,,37.0,West Asia
QAT,Qatar,YR2008,80781.4039187792,17.6635563626089,3.27806417009269,0.31,,,78.262,7.9,1.43,1426938.0,93.9899978637695,98.5704574584961,97.6288604736328,4.22755002975464,100.0,0.1,0.0,99.9029247892536,49.177,92.6600036621094,0.0,9.0,,44.3,West Asia
QAT,Qatar,YR2009,60785.7351551657,11.9565611289086,8.3076413079166,0.31,,,78.837,7.7,1.27,1608903.0,94.7200012207031,103.211761474609,97.2014999389648,3.41315007209778,100.0,0.1,0.0,99.9090710287163,49.08,92.9100036621094,0.0,8.0,,53.1,West Asia
QAT,Qatar,YR2010,76462.6119486736,19.5921744776308,3.77775259249383,0.45,,,79.444,7.5,1.22,1616832.0,96.2799987792969,103.012957458666,98.150178716375,4.53965997695923,100.0,0.1,0.0,99.915217268179,50.779,95.4000015258789,0.0,8.0,0.996550023555756,69.0,West Asia
QAT,Qatar,YR2011,103261.510293068,13.3752345495477,0.559389030984015,0.56,,,79.994,7.3,1.22,1624761.0,96.4100036621094,99.263245898213,96.4676867591291,4.01223993301392,100.0,0.1,0.0,99.9213635076417,52.429,95.5599975585938,0.0,7.0,,69.0,West Asia
QAT,Qatar,YR2012,108470.387023229,4.73008513739958,0.211888706229028,0.48,,,80.499,7.1,1.31,1722438.0,96.6800003051758,102.537557878561,98.6139808267348,3.50744009017944,100.0,0.0,0.0,99.9275097471044,52.914,95.7699966430664,0.0,7.0,,69.3,West Asia
QAT,Qatar,YR2013,103697.062789144,5.55610364218512,-0.422882374002756,0.28,,,80.974,6.9,1.18,1916426.0,97.4800033569336,100.070843605656,97.3663778760953,4.07384014129639,100.0,0.0,0.0,99.9336559865671,53.302,97.0699996948242,0.0,6.0,,85.3,West Asia
QAT,Qatar,YR2014,95840.6898934238,5.33434159770252,0.504490726802349,0.2,,,81.395,6.7,1.08,2151745.0,97.75,97.9827742520399,97.8845311253665,3.60535001754761,100.0,0.0,0.0,99.9398022260297,54.571,97.5599975585938,0.0,6.0,,91.49,West Asia
QAT,Qatar,YR2015,68985.2433380102,4.75332372902957,0.662099797361452,0.17,,,81.785,6.4,1.01,2344557.0,,101.073259958727,101.946830749512,,100.0,0.0,0.0,99.9459484654924,55.988,,0.0,6.0,,92.8848,West Asia
QAT,Qatar,YR2016,61253.6217997091,3.06410503214877,0.510044269018025,0.15,,,82.147,6.2,1.01,2477113.0,,103.68811714668,97.44147524298,,100.0,0.1,0.0,99.9520947049551,56.79,,0.0,5.0,,95.1247,West Asia
QAT,Qatar,YR2017,63279.8767486216,-1.49756209084892,0.612038519716031,0.14,0.0,35.1,82.458,5.9,0.94,2545820.0,,106.121974267646,101.989694099425,2.96745991706848,100.0,0.1,0.0,99.9582409444178,57.571,,9.75609756097561,5.0,,97.3888,West Asia
QAT,Qatar,YR2018,71039.9308240078,1.23483197031548,-1.19249557946474,0.11,,,82.714,5.6,1.03,2580734.0,,107.083429224986,102.1549014004,,100.0,0.0,0.0,99.9643871838805,58.369,,9.75609756097561,5.0,,99.6528,West Asia
QAT,Qatar,YR2019,66841.3623185691,0.688255893930972,-1.59472392179342,0.1,,,82.945,5.4,1.12,2638657.0,,102.273940498665,105.162567508393,2.80378007888794,100.0,0.1,0.0,99.9705334233432,59.083,,9.75609756097561,5.0,,99.6528,West Asia
QAT,Qatar,YR2020,51683.5681078949,-3.55750284254954,-1.68550654608129,0.14,,,80.409,5.2,,2794148.0,,100.984972771335,105.869328366077,3.2336699962616,100.0,0.0,0.0,99.9766796628058,59.452,,9.75609756097561,6.0,,99.6528,West Asia
QAT,Qatar,YR2021,71751.9363398856,1.62693587314129,-0.608353395238639,0.14,,,81.083,5.1,1.3,2504910.0,,89.5694061041452,95.6694483531864,,100.0,0.0,0.0,99.9828259022685,60.582,,4.44444444444444,7.0,,99.6528,West Asia
QAT,Qatar,YR2022,88701.4689763536,4.18497018544697,0.0322850595933247,0.13,,,81.857,5.0,1.25,2657333.0,,94.1971279001544,102.968360766419,,100.0,,0.0,99.9889721417312,63.54,,4.44444444444444,8.0,,99.6528,West Asia
QAT,Qatar,YR2023,81816.9797967481,1.53979117720789,-0.21820397647038,0.13,,,82.368,4.9,,2656032.0,,,,,100.0,,0.0,99.9889721417312,63.308,,4.44444444444444,4.0,,99.6528,West Asia
SAU,Saudi Arabia,YR2000,11714.5623675159,4.71813422138024,-0.9925690992161,4.57,,,72.607,19.9,,16177722.0,79.3499984741211,,,5.90982007980347,100.0,0.0,0.454484134921779,99.0787561449635,16.389,69.2900009155273,,20.0,,2.21069,West Asia
SAU,Saudi Arabia,YR2001,10805.311325122,0.344593196175438,0.0106659367777141,4.618,,,72.951,18.7,,17041397.0,,,,7.71887016296387,100.0,0.0,0.454484134921779,99.0771228125944,15.941,,,19.0,,4.68105,West Asia
SAU,Saudi Arabia,YR2002,10586.0543471363,-0.688390130317757,-0.323899963714203,5.265,,,73.296,17.6,2.63,17910910.0,,,,7.63688993453979,100.0,0.0,0.454484134921779,99.0755044509286,15.793,,,18.0,,6.38471,West Asia
SAU,Saudi Arabia,YR2003,11487.220410693,8.76873381743964,-0.271772775519938,5.563,,,73.657,16.5,2.62,18786767.0,,,,7.10509014129639,100.0,0.0,0.454484134921779,99.0738918579441,16.169,,0.0,16.0,,8.00158,West Asia
SAU,Saudi Arabia,YR2004,13154.4978989446,8.63100545880309,-0.129209725410009,5.822,,,74.027,15.5,2.6,19669480.0,82.8600006103516,,,6.27747011184692,100.0,0.0,0.454484134921779,99.0722920952378,16.576,76.3399963378906,0.0,16.0,,10.2345,West Asia
SAU,Saudi Arabia,YR2005,15975.7473782258,5.94489623934835,1.33515850333851,6.051,,,74.4,14.6,2.59,20559890.0,,115.50853729248,87.1481628417969,5.43092012405396,100.0,0.0,0.454484134921779,99.0706866241394,17.022,,0.0,15.0,0.964429974555969,12.705,West Asia
SAU,Saudi Arabia,YR2006,17563.6145370639,3.31348473625901,1.58553602335569,6.254,,,74.762,13.7,2.49,21459144.0,,,,5.89117002487183,100.0,0.0,0.454484134921779,99.0690879620457,17.519,,0.0,14.0,,19.4596,West Asia
SAU,Saudi Arabia,YR2007,18596.1502627898,2.21365396372528,1.48457884530209,5.734,,,75.066,12.8,2.39,22368313.0,,120.881187438965,91.6758117675781,,100.0,0.0,0.454484134921779,99.0674880275407,17.042,,0.0,13.0,,30.0,West Asia
SAU,Saudi Arabia,YR2008,22320.4888964331,6.2379875365458,1.05925699592349,5.085,,,75.301,12.0,2.31,23287877.0,,123.49730682373,,5.13781023025513,100.0,0.0,0.454484134921779,99.06590853272,16.739,,0.0,12.0,,36.0,West Asia
SAU,Saudi Arabia,YR2009,17718.3911648365,-1.06671711240203,0.10169038708409,5.377,,,75.447,11.2,2.31,24217654.0,,125.763481140137,99.7553787231445,,100.0,0.0,0.454484134921779,99.064350805569,16.418,,0.0,11.0,0.931209981441498,38.0,West Asia
SAU,Saudi Arabia,YR2010,22028.3901426586,5.0395150823517,0.923670092367435,5.55,,,75.616,10.4,2.31,23978487.0,,128.086135732352,,,100.0,0.0,0.454484134921779,99.0628033442544,17.628,,0.0,11.0,,41.0,West Asia
SAU,Saudi Arabia,YR2011,27126.7498747702,11.758820686671,0.688133631504519,5.77,,,75.808,9.7,2.25,25091867.0,,128.024230557425,,,100.0,0.0,0.454484134921779,99.0612486326725,18.954,,0.0,10.0,,47.5,West Asia
SAU,Saudi Arabia,YR2012,28733.4375513452,5.76157382270968,0.669626013751334,5.622,,,76.09,9.1,2.26,26168861.0,,129.348001204547,,,100.0,0.0,0.454484134921779,99.0596929684961,19.758,,0.0,9.0,,54.0,West Asia
SAU,Saudi Arabia,YR2013,27865.465604962,2.94563789152025,0.437984195574321,5.6,,,76.517,8.5,2.31,27624004.0,94.4300003051758,99.3784710993113,93.0168905157466,,100.0,0.0,0.454484134921779,99.0581282049423,19.817,91.370002746582,19.8675496688742,9.0,,60.5,West Asia
SAU,Saudi Arabia,YR2014,27805.4850319422,4.02467158380668,0.191711517264834,5.877,,,77.116,7.9,2.34,28309273.0,,100.7677674866,98.8496091524944,,100.0,0.0,0.454484134921779,99.0565545012609,20.278,,19.8675496688742,8.0,,64.7137,West Asia
SAU,Saudi Arabia,YR2015,23256.1549553531,4.65512316652699,0.572622097928938,5.6,,,77.776,7.4,2.32,29816382.0,,101.594836340679,102.979200639837,,100.0,0.0,0.454484134921779,99.054985329852,21.635,,19.8675496688742,8.0,1.00355005264282,69.6162,West Asia
SAU,Saudi Arabia,YR2016,22267.7217050387,1.70404739202878,3.18518611850268,5.6,,,78.354,6.9,2.31,30954198.0,,103.42068748908,105.491550199825,,99.9,0.0,0.454484134921779,99.0534091692416,22.866,,19.8675496688742,8.0,0.956160008907318,74.8793,West Asia
SAU,Saudi Arabia,YR2017,23929.2907135982,1.18210705878283,0.136801407151884,5.89,,,78.721,6.5,2.37,30977355.0,95.3300018310547,106.381546527147,106.244903966787,,100.0,0.0,0.454484134921779,99.05183493953,19.857,92.7099990844727,19.8675496688742,8.0,0.957579970359802,94.1756,West Asia
SAU,Saudi Arabia,YR2018,29360.0658968566,3.2269508901591,1.36945683303735,6.029,,,78.75,6.1,2.48,30196281.0,,105.80186450639,106.376211565111,,99.9,0.0,0.454484134921779,99.0502504705906,21.824,,19.8675496688742,8.0,0.977729976177216,93.31,West Asia
SAU,Saudi Arabia,YR2019,29566.7933827436,1.65158925617395,0.346411455797861,5.636,,,78.313,5.8,2.53,30063799.0,,102.737519761619,104.048257824894,,100.0,0.0,0.454484134921779,99.0486721197549,24.365,,19.8675496688742,8.0,0.960340023040771,95.7247,West Asia
SAU,Saudi Arabia,YR2020,24338.8307301067,-3.80478901996312,0.211115523412857,7.66,,,77.596,5.5,2.54,31552510.0,97.5899963378906,103.151902576284,104.411027399625,,100.0,0.1,0.454484134921779,99.0470900170106,29.308,96.0500030517578,19.8675496688742,11.0,0.974160015583038,97.8623,West Asia
SAU,Saudi Arabia,YR2021,31920.7653655643,6.51959698325419,2.8850612174452,6.621,,,77.089,5.3,2.46,30784383.0,,100.895579929087,104.280975297041,,100.0,0.1,0.454484134921779,99.0455148837977,34.218,,19.8675496688742,12.0,0.988870024681091,100.0,West Asia
SAU,Saudi Arabia,YR2022,38510.2276211037,12.0005874752929,2.1556449627378,5.589,,,77.31,5.1,2.44,32175224.0,,102.13902539092,122.158039993668,,100.0,,0.454484134921779,99.043936969943,34.098,,19.8675496688742,9.0,,100.0,West Asia
SAU,Saudi Arabia,YR2023,36156.848337701,0.542592439393161,1.87131032249407,4.008,,,78.732,4.9,2.41,33702731.0,,,,5.11466979980469,100.0,,0.454484134921779,99.042358768417,34.278,,19.8675496688742,7.0,,100.0,West Asia
SGP,Singapore,YR2000,23852.8389514753,9.03831632555163,16.1488904515269,3.7,,,77.9512195121951,3.0,,4027887.0,92.5500030517578,,,3.32130002975464,100.0,0.3,25.3932835820895,100.0,52.122,88.6500015258789,4.3010752688172,17.0,,36.0,Southeast Asia
SGP,Singapore,YR2001,21699.7414868907,-1.07086275100448,18.9398606857353,3.76,,,78.2512195121951,2.8,,4138012.0,,,,3.54249000549316,100.0,0.6,25.5016417910448,100.0,52.55,,11.7647058823529,16.0,,41.6704,Southeast Asia
SGP,Singapore,YR2002,22159.8373710639,3.92336076702013,6.65366588247055,5.65,,,78.5512195121951,2.7,,4175950.0,,,,3.87853002548218,100.0,0.6,25.4204444444444,100.0,51.499,,11.7647058823529,16.0,,47.0,Southeast Asia
SGP,Singapore,YR2003,23730.3840054566,4.54825542643229,17.4624153696896,5.93,,,79.0390243902439,2.5,,4114826.0,,,,3.98194003105164,100.0,0.6,25.0822416302766,100.0,52.266,,15.9574468085106,15.0,,53.8379,Southeast Asia
SGP,Singapore,YR2004,27608.080013423,9.93998268434957,21.2027237505542,5.84,,,79.490243902439,2.4,,4166664.0,,,,3.65276002883911,100.0,0.5,25.1149492017417,100.0,52.641,,15.9574468085106,14.0,,62.0,Southeast Asia
SGP,Singapore,YR2005,29961.3172812732,7.36632239250758,15.1133588478775,5.59,,,79.990243902439,2.3,,4265762.0,,,,3.19596004486084,100.0,0.5,25.2204644412192,100.0,53.705,,15.9574468085106,14.0,,61.0,Southeast Asia
SGP,Singapore,YR2006,33768.4528234651,9.00676607871758,26.3271523046735,4.48,,,80.1414634146341,2.3,2.51,4401365.0,,,,2.85911989212036,100.0,0.5,25.1435158501441,100.0,55.06,,21.1764705882353,13.0,,59.0,Southeast Asia
SGP,Singapore,YR2007,39432.8860198877,9.02151951268893,26.1619888768056,3.9,,,80.4414634146342,2.3,2.4,4588599.0,,,,2.9467499256134,100.0,0.5,25.2119424460432,100.0,53.634,,24.468085106383,12.0,,69.9,Southeast Asia
SGP,Singapore,YR2008,40008.5720489092,1.86348345462035,7.02328608228286,3.96,,,80.790243902439,2.3,2.31,4839396.0,,,,2.76460003852844,100.0,0.5,25.1357142857143,100.0,56.089,,24.468085106383,11.0,,69.0,Southeast Asia
SGP,Singapore,YR2009,38926.8054365453,0.127953382778088,12.0710944143275,5.86,,,81.2414634146342,2.2,2.26,4987573.0,,,,3.01012992858887,100.0,0.5,25.2395714285714,100.0,55.628,,23.4042553191489,10.0,,69.0,Southeast Asia
SGP,Singapore,YR2010,47236.683084953,14.5197497108994,23.0694716770802,4.12,,,81.5414634146342,2.2,2.19,5076732.0,95.8600006103516,,,3.08044004440308,100.0,0.5,25.2712250712251,100.0,57.128,93.7699966430664,23.4042553191489,10.0,,71.0,Southeast Asia
SGP,Singapore,YR2011,53891.4570264372,6.21493416858989,17.5960314065854,3.89,,,81.7439024390244,2.2,2.14,5183688.0,96.1900024414062,,,3.03077006340027,100.0,0.5,24.8389204545455,100.0,57.787,94.0699996948242,22.2222222222222,10.0,,71.0,Southeast Asia
SGP,Singapore,YR2012,55547.5553077786,4.43549759378537,18.7435244231802,3.72,,,81.9951219512195,2.2,2.19,5312437.0,96.370002746582,,,3.07085990905762,100.0,0.5,24.4090651558074,100.0,58.543,94.3600006103516,24.2424242424242,10.0,,72.0,Southeast Asia
SGP,Singapore,YR2013,56967.4257940383,4.81763099120676,20.9344810446532,3.86,,,82.2463414634147,2.2,2.19,5399162.0,96.5500030517578,,,2.85435009002686,100.0,0.6,24.015558698727,100.0,58.607,94.6399993896484,24.2424242424242,9.0,,80.9021,Southeast Asia
SGP,Singapore,YR2014,57564.8023114977,3.93554027709007,21.8184880782679,3.74,,,82.4951219512195,2.2,2.25,5469724.0,96.7200012207031,,,3.01358665503678,100.0,0.6,23.5898448519041,100.0,59.811,94.9100036621094,25.2525252525253,9.0,,79.0292,Southeast Asia
SGP,Singapore,YR2015,55645.6068614606,2.97679931634806,22.6541826890491,3.79,,,82.7439024390244,2.2,2.4,5535002.0,96.8300018310547,,,2.99161870509909,100.0,0.7,23.2318758815233,100.0,61.305,95.1900024414062,23.9130434782609,8.0,,79.013,Southeast Asia
SGP,Singapore,YR2016,57005.5887176547,3.74757848792792,20.3766287562495,4.08,,,82.8463414634146,2.2,2.5,5607283.0,97.0500030517578,100.773205741627,107.745868589242,2.94466258946576,100.0,0.7,22.9696755994358,100.0,61.313,95.4499969482422,23.7623762376238,8.0,0.995970010757446,84.4523,Southeast Asia
SGP,Singapore,YR2017,61236.251270627,4.47689915845876,29.6706126230568,4.2,,,83.0951219512195,2.1,2.49,5612253.0,97.1999969482422,100.626953870432,107.472873863465,2.87916382421742,100.0,0.7,22.626404494382,100.0,60.807,95.6900024414062,23.0,8.0,0.994949996471405,84.4523,Southeast Asia
